-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,1.496999999999999997e-01,1.064999999999999974e-01,9.039999999999999425e-02,1.066000000000000003e-01,1.774000000000000021e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,2.131000000000000116e-01,7.749999999999999944e-02,4.479999999999999954e-02,4.410000000000000031e-02,4.410000000000000031e-02,4.420000000000000318e-02,5.319999999999999729e-02,8.400000000000000522e-02,2.054999999999999882e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,1.938000000000000000e-01,4.959999999999999826e-02,4.250000000000000305e-02,4.859999999999999737e-02,4.920000000000000068e-02,4.410000000000000031e-02,4.569999999999999757e-02,4.410000000000000031e-02,4.279999999999999777e-02,5.650000000000000161e-02,1.600000000000000033e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,2.056000000000000050e-01,6.590000000000000024e-02,4.440000000000000197e-02,4.970000000000000112e-02,4.299999999999999656e-02,4.390000000000000152e-02,5.489999999999999741e-02,5.199999999999999761e-02,5.430000000000000104e-02,4.580000000000000043e-02,4.399999999999999745e-02,7.230000000000000315e-02,1.769999999999999907e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,1.011999999999999983e-01,4.410000000000000031e-02,4.420000000000000318e-02,4.229999999999999732e-02,4.780000000000000221e-02,4.979999999999999705e-02,5.299999999999999850e-02,5.140000000000000124e-02,5.260000000000000092e-02,5.020000000000000157e-02,4.549999999999999878e-02,5.099999999999999672e-02,1.024000000000000049e-01,-1.000000000000000056e-01
3.320000000000000173e-01,7.439999999999999392e-02,4.760000000000000342e-02,4.320000000000000229e-02,4.399999999999999745e-02,4.299999999999999656e-02,4.399999999999999745e-02,4.279999999999999777e-02,5.279999999999999971e-02,5.029999999999999749e-02,4.540000000000000285e-02,4.410000000000000031e-02,4.499999999999999833e-02,6.690000000000000113e-02,2.597999999999999754e-01
2.373999999999999999e-01,6.439999999999999891e-02,4.490000000000000241e-02,4.309999999999999942e-02,4.290000000000000063e-02,4.229999999999999732e-02,4.309999999999999942e-02,4.240000000000000019e-02,4.299999999999999656e-02,4.320000000000000229e-02,4.429999999999999910e-02,4.410000000000000031e-02,4.479999999999999954e-02,6.450000000000000178e-02,1.907999999999999974e-01
2.119999999999999940e-01,5.630000000000000282e-02,4.410000000000000031e-02,4.399999999999999745e-02,4.299999999999999656e-02,4.290000000000000063e-02,4.270000000000000184e-02,4.240000000000000019e-02,4.170000000000000095e-02,4.370000000000000273e-02,4.370000000000000273e-02,4.540000000000000285e-02,4.379999999999999866e-02,6.579999999999999738e-02,1.824000000000000066e-01
2.285000000000000087e-01,5.680000000000000326e-02,4.510000000000000120e-02,4.329999999999999821e-02,4.710000000000000298e-02,4.499999999999999833e-02,4.370000000000000273e-02,4.270000000000000184e-02,4.299999999999999656e-02,4.309999999999999942e-02,4.410000000000000031e-02,4.410000000000000031e-02,4.660000000000000253e-02,7.140000000000000513e-02,2.182000000000000051e-01
3.472999999999999976e-01,6.439999999999999891e-02,5.099999999999999672e-02,4.870000000000000023e-02,4.929999999999999660e-02,5.070000000000000201e-02,4.719999999999999890e-02,4.340000000000000108e-02,4.349999999999999700e-02,4.370000000000000273e-02,4.370000000000000273e-02,4.499999999999999833e-02,5.330000000000000016e-02,9.779999999999999805e-02,3.038000000000000145e-01
-1.000000000000000056e-01,1.446000000000000063e-01,5.079999999999999793e-02,5.310000000000000137e-02,5.070000000000000201e-02,4.939999999999999947e-02,5.129999999999999838e-02,4.540000000000000285e-02,4.349999999999999700e-02,4.449999999999999789e-02,4.420000000000000318e-02,4.529999999999999999e-02,7.530000000000000582e-02,1.448000000000000120e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,3.461000000000000187e-01,9.529999999999999583e-02,4.979999999999999705e-02,4.970000000000000112e-02,4.870000000000000023e-02,4.789999999999999813e-02,4.800000000000000100e-02,4.370000000000000273e-02,4.499999999999999833e-02,4.499999999999999833e-02,8.169999999999999485e-02,1.184000000000000052e-01,3.000999999999999779e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,2.867000000000000104e-01,1.010000000000000064e-01,5.619999999999999996e-02,5.210000000000000048e-02,4.900000000000000189e-02,4.760000000000000342e-02,4.590000000000000330e-02,5.580000000000000238e-02,7.910000000000000364e-02,1.178000000000000019e-01,2.720000000000000195e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,3.513999999999999901e-01,1.436000000000000054e-01,1.015999999999999959e-01,8.279999999999999860e-02,8.429999999999999993e-02,8.649999999999999356e-02,1.193000000000000033e-01,1.504999999999999949e-01,3.358999999999999764e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,4.409000000000000141e-01,3.507000000000000117e-01,3.332999999999999852e-01,3.432000000000000051e-01,4.541999999999999926e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01
